timestamp,open,high,low,close
2018-05-20,197.92,205.83,196.17,203.4
2018-05-19,204.5,204.5,196.12,197.92
2018-05-18,190.75,212.01,186.17,204.5
2018-05-17,198.34,203.17,190.01,190.75
2018-05-16,203.33,203.67,191.67,198.34
2018-05-15,213.35,217.98,200.68,203.33
2018-05-14,208.06,217.84,195,213.35
2018-05-13,201,212.5,201,208.06
2018-05-12,197.16,205.25,188.5,201
2018-05-11,216.5,216.5,195.41,197.16
2018-05-10,226.25,233.47,216,216.5
2018-05-09,223.87,233.18,216,226.25
2018-05-08,233.57,235,219.84,223.87
2018-05-07,235.62,236.59,221.28,233.57
2018-05-06,242.99,244.57,232,235.62
2018-05-05,242.45,249.9,240,242.99
2018-05-04,246.35,249.74,239.41,242.45
2018-05-03,250,257.12,242,246.35
2018-05-02,240,253.91,237.07,250
2018-05-01,240.03,241.64,228,240
2018-04-30,255.7,259,237,240.03
2018-04-29,260.39,265.05,241.27,255.7
2018-04-28,250.5,265,249.04,260.39
2018-04-27,269.96,269.96,250.05,250.5
2018-04-26,256.96,276.59,248,269.96
2018-04-25,291.76,293.2,247.19,256.96
2018-04-24,282.22,298,278.35,291.76
2018-04-23,269.04,287.09,268.5,282.22
2018-04-22,256,283.2,248,269.04
2018-04-21,271.19,273.26,238,256
2018-04-20,238,273.03,237.37,271.19
2018-04-19,228.32,238.29,225,238
2018-04-18,193.66,233.64,193.66,228.32
2018-04-17,194.41,201.97,192.9,193.66
2018-04-16,200.78,203.52,188.58,194.41
2018-04-15,190,204.8,190,200.78
2018-04-14,189.7,197.74,187.14,190
2018-04-13,192.59,202.4,185.52,189.7
2018-04-12,169.22,195,165,192.59
2018-04-11,166.04,169.74,164,169.22
2018-04-10,165.85,167.97,163,166.04
2018-04-09,172.9,178.1,161.94,165.85
2018-04-08,167.95,174.67,167.57,172.9
2018-04-07,161,173.24,161,167.95
2018-04-06,172.64,175,161,161
2018-04-05,167.78,174.88,163.66,172.64
2018-04-04,187.18,188.91,167.67,167.78
2018-04-03,176.78,191.8,176.77,187.18
2018-04-02,173.15,181,173,176.78
2018-04-01,179.36,182,162.65,173.15
2018-03-31,172.29,182,170.01,179.36
2018-03-30,175.01,180.75,161.1,172.29
2018-03-29,199.2,200.43,172.8,175.01
2018-03-28,186.64,201.88,184.97,199.2
2018-03-27,194.86,197.92,183.4,186.64
2018-03-26,210.65,210.86,186.16,194.86
2018-03-25,206.5,214.5,200.94,210.65
2018-03-24,214.93,215.86,206,206.5
2018-03-23,211.3,215.33,196.64,214.93
2018-03-22,218.36,224.93,202,211.3
2018-03-21,220.05,236,212.67,218.36
2018-03-20,216.11,233.97,205,220.05
2018-03-19,207.61,221.94,200.53,216.11
2018-03-18,195.8,209.1,172.78,207.61
2018-03-17,213.71,215.87,191.67,195.8
2018-03-16,211.57,222.12,202.22,213.71
2018-03-15,213.8,224.64,196,211.57
2018-03-14,247.54,250.63,205,213.8
2018-03-13,257.17,265.9,242,247.54
2018-03-12,278.5,286,248.43,257.17
2018-03-11,254.38,286.5,242.5,278.5
2018-03-10,284.53,293.72,250.72,254.38
2018-03-09,276.5,284.69,240.53,284.53
2018-03-08,334.3,337.52,272.84,276.5
2018-03-07,341.84,362,315,334.3
2018-03-06,368.67,371,336.95,341.84
2018-03-05,369.36,380,353.94,368.67
2018-03-04,351.72,369.9,335.21,369.36
2018-03-03,342,373.95,341.92,351.72
2018-03-02,313.04,351.2,307,342
2018-03-01,283.2,315,282.79,313.04
2018-02-28,299.5,304.78,282.96,283.2
2018-02-27,289.57,308,284,299.5
2018-02-26,276.53,295.96,266.31,289.57
2018-02-25,267.57,279,261,276.53
2018-02-24,277.54,288.4,258,267.57
2018-02-23,274.4,293.66,262.88,277.54
2018-02-22,307.85,316,270.58,274.4
2018-02-21,299.68,329.2,280.2,307.85
2018-02-20,314.15,319,296.5,299.68
2018-02-19,293.54,317.59,290,314.15
2018-02-18,320,320.98,286,293.54
2018-02-17,293.42,330.04,289.18,320
2018-02-16,296,298.61,275,293.42
2018-02-15,274.53,300,260.26,296
2018-02-14,231,274.9,231,274.53
2018-02-13,247.66,248.28,228.38,231
2018-02-12,227.67,251.8,227.33,247.66
2018-02-11,247.54,247.54,216.32,227.67
2018-02-10,257.68,269.25,239,247.54
2018-02-09,245.9,258.98,230.9,257.68
2018-02-08,206.46,255,204.01,245.9
2018-02-07,209,232.86,189.05,206.46
2018-02-06,181.33,215.44,149.23,209
2018-02-05,218.75,221.39,165.43,181.33
2018-02-04,252.56,259,210.13,218.75
2018-02-03,237,259.9,216.09,252.56
2018-02-02,243.08,251.94,190.5,237
2018-02-01,273,278.27,230,243.08
2018-01-31,275.59,284.12,266.26,273
2018-01-30,314,316.7,268,275.59
2018-01-29,332.99,339.71,310.51,314
2018-01-28,325.93,341.25,321.01,332.99
2018-01-27,324,334.72,308,325.93
2018-01-26,315.61,328.91,288.11,324
2018-01-25,318.6,328,305.1,315.61
2018-01-24,306.79,326.26,297.72,318.6
2018-01-23,314,321.91,284,306.79
2018-01-22,343.73,355,285,314
2018-01-21,383.99,388,331,343.73
2018-01-20,361.5,406,351,383.99
2018-01-19,306.12,363.2,300.45,361.5
2018-01-18,315,341.14,296.37,306.12
2018-01-17,308.56,326.63,237.39,315
2018-01-16,413,417,255,308.56
2018-01-15,393.64,436.75,383.58,413
2018-01-14,413.9,435,370,393.64
2018-01-13,387.24,428.81,386.97,413.9
2018-01-12,351.15,391.47,338.04,387.24
2018-01-11,403.44,417,335,351.15
2018-01-10,408.03,416.29,361.13,403.44
2018-01-09,400.05,447.8,392.83,408.03
2018-01-08,400.25,409.37,338.85,400.05
2018-01-07,394,421,391,400.25
2018-01-06,356.96,395.99,349.25,394
2018-01-05,368.1,377.49,338.51,356.96
2018-01-04,386,387.83,353.06,368.1
2018-01-03,364.17,390,360,386
2018-01-02,335.1,370.48,335.1,364.17
2018-01-01,331.83,344.8,314.5,335.1
2017-12-31,304,340.13,299.25,331.83
2017-12-30,350,352.7,287,304
2017-12-29,348.91,367.61,334.84,350
2017-12-28,374,376.6,322.88,348.91
2017-12-27,356.52,409.3,342.14,374
2017-12-26,330.28,362.25,330,356.52
2017-12-25,326,350,312,330.28
2017-12-24,339.5,350.44,281,326
2017-12-23,317,380,312.22,339.5
2017-12-22,405,411.83,242.5,317
2017-12-21,475,475,370,405
2017-12-20,358,478,315,475
2017-12-19,372.5,392.84,325,358
2017-12-18,344,375,319,372.5
2017-12-17,321,359.6,320.5,344
2017-12-16,310.2,329.29,307.57,321
2017-12-15,318.4,319.99,290,310.2
2017-12-14,293.58,320.66,290,318.4
2017-12-13,291.81,321.25,274.41,293.58
2017-12-12,272.36,305,270.52,291.81
2017-12-11,241.22,275,238.67,272.36
2017-12-10,256.1,256.1,214.04,241.22
2017-12-09,261.13,270,238.61,256.1
2017-12-08,259.78,268.94,230.01,261.13
2017-12-07,254.48,277.9,225.68,259.78
2017-12-06,247.48,285.04,242.52,254.48
2017-12-05,208.55,248,206.12,247.48
2017-12-04,195.88,208.55,188.5,208.55
2017-12-03,201,207.07,184.49,195.88
2017-12-02,185.66,203,183.63,201
2017-12-01,175.03,188.6,165.77,185.66
2017-11-30,165.49,189.42,151,175.03
2017-11-29,196.66,208.5,150.96,165.49
2017-11-28,173,196.82,170.1,196.66
2017-11-27,162.5,173,157.87,173
2017-11-26,168.2,168.2,157,162.5
2017-11-25,158.92,169.5,157.8,168.2
2017-11-24,159,162.09,154.5,158.92
2017-11-23,165,173.67,153,159
2017-11-22,142,173.37,140.45,165
2017-11-21,136.75,142.91,131.1,142
2017-11-20,129.66,141.83,128.5,136.75
2017-11-19,131.07,134,125.5,129.66
2017-11-18,126.5,135,122.73,131.07
2017-11-17,120.01,126.5,118.33,126.5
2017-11-16,120.99,127.79,118.01,120.01
2017-11-15,121.33,124,117.5,120.99
2017-11-14,122.26,123.24,116.4,121.33
2017-11-13,124.5,134.5,117.03,122.26
2017-11-12,119.16,135,107.66,124.5
2017-11-11,104.54,129.1,102.25,119.16
2017-11-10,118,120.7,99.25,104.54
2017-11-09,112.4,123,110.74,118
2017-11-08,98.39,115,98.23,112.4
2017-11-07,102,104,93.13,98.39
2017-11-06,86.29,102,85.7,102
2017-11-05,87,89.16,85.73,86.29
2017-11-04,87.25,87.99,84.5,87
2017-11-03,82.92,89.4,82.92,87.25
2017-11-02,86,86,80,82.92
2017-11-01,87.5,88.27,84.34,86
2017-10-31,88.89,89.41,87.25,87.5
2017-10-30,88.5,91,87.8,88.89
2017-10-29,86.07,89.97,85.27,88.5
2017-10-28,86.1,87.45,85.07,86.07
2017-10-27,88.8,89,86.1,86.1
2017-10-26,87.9,89.41,87,88.8
2017-10-25,87.75,95,85,87.9
2017-10-24,85.5,92,82.42,87.75
2017-10-23,86.4,87.5,81.6,85.5
2017-10-22,87.74,89,85,86.4
2017-10-21,90.32,90.51,85.81,87.74
2017-10-20,88.25,93,87.8,90.32
2017-10-19,89,92.74,87.45,88.25
2017-10-18,90.88,91.98,85,89
2017-10-17,95.71,97,90.09,90.88
2017-10-16,94.46,98.9,93,95.71
2017-10-15,99.73,101.02,91.07,94.46
2017-10-14,94.86,103.65,93.5,99.73
2017-10-13,87.39,97.08,85.2,94.86
2017-10-12,87.48,89.5,86.55,87.39
2017-10-11,86.85,88.5,85.56,87.48
2017-10-10,85.17,88.55,84,86.85
2017-10-09,90,90.39,83.3,85.17
2017-10-08,91.5,92.29,90,90
2017-10-07,91.13,92.49,89.53,91.5
2017-10-06,91.65,93.2,90.06,91.13
2017-10-05,89.96,92.1,87.22,91.65
2017-10-04,93.27,94.36,88.05,89.96
2017-10-03,91.77,94.9,87,93.27
2017-10-02,93.38,94.19,91,91.77
2017-10-01,96.05,96.49,91.82,93.38
2017-09-30,95,97,94.41,96.05
2017-09-29,98.18,99,89.38,95
2017-09-28,102.5,102.75,96.41,98.18
2017-09-27,93.7,104.83,93.25,102.5
2017-09-26,94.09,95.58,91.7,93.7
2017-09-25,89.39,94.85,88.85,94.09
2017-09-24,92,92.27,87.22,89.39
2017-09-23,87.5,92.32,86.77,92
2017-09-22,85.72,89.98,84,87.5
2017-09-21,95.32,96.25,84.09,85.72
2017-09-20,97.89,98.8,92.5,95.32
2017-09-19,101.5,102.5,93.06,97.89
2017-09-18,94,103.35,94,101.5
2017-09-17,96.39,97,88.63,94
2017-09-16,100.13,105,91.14,96.39
2017-09-15,85.64,105,71.14,100.13
2017-09-14,109.89,119.9,85,85.64
2017-09-13,111.21,113,101.2,109.89
2017-09-12,112.4,116.3,108.69,111.21
2017-09-11,112.28,116,109.15,112.4
2017-09-10,116,117.22,102.03,112.28
2017-09-09,116.55,119.43,112,116
2017-09-08,122.9,135.05,105,116.55
2017-09-07,123,124.5,116,122.9
2017-09-06,118.46,124.73,114.34,123
2017-09-05,105.1,122,93.4,118.46
2017-09-04,125.99,126.1,98.56,105.1
2017-09-03,121.42,129.48,110.39,125.99
2017-09-02,143.04,143.04,117.39,121.42
2017-09-01,140.54,150,134.9,143.04
2017-08-31,134,143.73,132.17,140.54
2017-08-30,133.4,137.6,121.32,134
2017-08-29,144,144.72,127.41,133.4
2017-08-28,130.93,153.43,128,144
2017-08-27,138.2,139.56,123.25,130.93
2017-08-26,108,148,104.1,138.2
2017-08-25,86,110,84.81,108
2017-08-24,90.37,94,79.12,86
2017-08-23,89.95,100.24,84.83,90.37
2017-08-22,77.64,96.52,71.65,89.95
2017-08-21,55.3,100,52.5,77.64
2017-08-20,55.63,56.46,51.9,55.3
2017-08-19,46.46,58.5,46.44,55.63
2017-08-18,47.2,50,45.1,46.46
2017-08-17,48.6,49.62,47,47.2
2017-08-16,48.71,49.1,47,48.6
2017-08-15,49.67,50.26,45.08,48.71
2017-08-14,47.8,49.9,46.33,49.67
2017-08-13,49.45,50.2,45.5,47.8
2017-08-12,50.36,51.5,44.28,49.45
2017-08-11,49.3,51.44,48.76,50.36
2017-08-10,51.06,51.4,49.29,49.3
2017-08-09,52,53.44,49.09,51.06
2017-08-08,50.49,52.91,49.72,52
2017-08-07,47.83,50.5,46.97,50.49
2017-08-06,48.66,49.29,47.35,47.83
2017-08-05,44.95,49.2,44.78,48.66
2017-08-04,43.56,45,42.52,44.95
2017-08-03,43.45,44.48,42.9,43.56
2017-08-02,44.2,44.66,42.58,43.45
2017-08-01,39.9,45.5,39.65,44.2
2017-07-31,39.77,41.02,38.84,39.9
2017-07-30,44.01,44.12,39.09,39.77
2017-07-29,43.97,44.59,42.13,44.01
2017-07-28,45.4,45.9,42.1,43.97
2017-07-27,45.97,46.55,43.8,45.4
2017-07-26,40.59,46.7,38.4,45.97
2017-07-25,45.88,46.16,38,40.59
2017-07-24,42.61,46.01,41.51,45.88
2017-07-23,45,45.18,41,42.61
2017-07-22,40.3,45,40.07,45
2017-07-21,40.8,41.75,39.25,40.3
2017-07-20,35.05,41,34.83,40.8
2017-07-19,36.55,37.69,34,35.05
2017-07-18,34.81,38,33,36.55
2017-07-17,29.2,35,29.2,34.81
2017-07-16,32,32.76,28.62,29.2
2017-07-15,35.62,35.62,31.22,32
2017-07-14,38,38.4,34,35.62
2017-07-13,40.4,40.61,36.58,38
2017-07-12,36.85,40.65,34.52,40.4
2017-07-11,39.68,40.32,34.19,36.85
2017-07-10,44.6,44.8,38.1,39.68
2017-07-09,46.3,46.8,43.5,44.6
2017-07-08,43.67,46.3,39.9,46.3
2017-07-07,50,50.54,43,43.67
2017-07-06,45.99,50.4,45.92,50
2017-07-05,45.3,46.57,44.15,45.99
2017-07-04,43.36,45.66,43.22,45.3
2017-07-03,41.87,44.31,41,43.36
2017-07-02,40.2,42.48,39.04,41.87
2017-07-01,43.11,43.26,38.55,40.2
2017-06-30,44,45.4,42.7,43.11
2017-06-29,46.71,47.26,43.17,44
2017-06-28,43.2,46.9,41.3,46.71
2017-06-27,43.13,43.9,37,43.2
2017-06-26,44.7,47,37.5,43.13
2017-06-25,46.65,47.83,43.75,44.7
2017-06-24,50.95,51.19,46,46.65
2017-06-23,49.72,51.98,49.54,50.95
2017-06-22,48.12,50.45,47.59,49.72
2017-06-21,50.7,52.59,46.5,48.12
2017-06-20,50.2,53.12,50.2,50.7
2017-06-19,49.72,51.37,49,50.2
2017-06-18,51.83,53.66,47.56,49.72
2017-06-17,47.5,52.21,46.2,51.83
2017-06-16,45.55,47.52,43,47.5
2017-06-15,45,46.4,37,45.55
2017-06-14,51.14,52.51,42.79,45
2017-06-13,49.05,52.67,48.46,51.14
2017-06-12,58.3,59.51,43,49.05
2017-06-11,51.03,58.3,50.9,58.3
2017-06-10,55.37,56.4,50.9,51.03
2017-06-09,56.2,57.17,54.8,55.37
2017-06-08,52,56.2,49.55,56.2
2017-06-07,55.6,63.2,51.27,52
2017-06-06,47.99,55.65,45.45,55.6
2017-06-05,42.37,48.06,42.33,47.99
2017-06-04,41,41,41,41
2017-06-03,42.59,43.26,41,41
2017-06-02,42.12,43.11,41.22,42.59
2017-06-01,40.27,44.22,40.12,42.12
2017-05-31,39.28,41.96,37.18,40.27
2017-05-30,40.12,45.28,38.85,39.28
2017-05-29,35,43.08,34.19,40.12
2017-05-28,32,38.31,30,35
2017-05-27,37.08,39.5,24.1,32
2017-05-26,38.2,43.15,30,37.08
2017-05-25,45,49,37.4,38.2
2017-05-24,55.64,57.32,42.2,45
2017-05-23,36,57.7,35.5,55.64
2017-05-22,34.47,40.76,32.5,36
2017-05-21,35.4,36.5,33.5,34.47
2017-05-20,31.88,37.58,31.3,35.4
2017-05-19,31.11,32.38,30.88,31.88
2017-05-18,27.8,32,27.67,31.11
2017-05-17,26.97,28.7,25.95,27.8
2017-05-16,28.44,28.44,26.61,26.97
2017-05-15,28.91,29.4,27.7,28.44
2017-05-14,29.17,29.75,28.02,28.91
2017-05-13,29.29,29.6,27.83,29.17
2017-05-12,30,30.93,28.78,29.29
2017-05-11,30.03,30.58,29.39,30
2017-05-10,28.64,31.39,27.89,30.03
2017-05-09,30.15,31.58,26.5,28.64
2017-05-08,33.72,35,27.7,30.15
2017-05-07,29.4,35.5,29,33.72
2017-05-06,28.44,30.69,28.1,29.4
2017-05-05,27.25,31.5,26.19,28.44
2017-05-04,27.16,27.84,25,27.25
2017-05-03,24.76,27.55,24.47,27.16
2017-05-02,24.66,25.15,24,24.76
2017-05-01,25.25,25.8,23.92,24.66
2017-04-30,24.55,26.3,24.5,25.25
2017-04-29,23.86,24.9,23.68,24.55
2017-04-28,23.1,24.3,22.86,23.86
2017-04-27,21.22,23.81,21.01,23.1
2017-04-26,21.32,21.6,20.88,21.22
2017-04-25,21.06,21.7,21.06,21.32
2017-04-24,21.86,22.04,21.05,21.06
2017-04-23,21.8,22.03,21.52,21.86
2017-04-22,21.78,21.95,21.29,21.8
2017-04-21,21.03,21.8,21,21.78
2017-04-20,21.2,22.04,20.99,21.03
2017-04-19,21.94,21.96,21.15,21.2
2017-04-18,21.22,22,21.05,21.94
2017-04-17,20.89,21.63,20.7,21.22
2017-04-16,21.08,21.15,20.64,20.89
2017-04-15,21.21,21.73,20.75,21.08
2017-04-14,21.76,22.32,20.1,21.21
2017-04-13,22.15,22.44,21.69,21.76
2017-04-12,21.82,22.7,21.58,22.15
2017-04-11,22.35,22.48,21.57,21.82
2017-04-10,21.05,22.9,21.05,22.35
2017-04-09,21.05,21.59,20,21.05
2017-04-08,19.78,21.6,19.38,21.05
2017-04-07,19.42,20.33,19.16,19.78
2017-04-06,19.91,20.25,18.6,19.42
2017-04-05,20.48,20.55,19.71,19.91
2017-04-04,20.21,20.9,19.78,20.48
2017-04-03,19.67,21.03,19.5,20.21
2017-04-02,21,21.29,19.67,19.67
2017-04-01,20.23,21.23,19,21
2017-03-31,19.85,20.8,19.41,20.23
2017-03-30,20.87,21.15,19.85,19.85
2017-03-29,19.39,21.2,19.12,20.87
2017-03-28,19.29,20.29,17.8,19.39
2017-03-27,19.38,20.06,17.35,19.29
2017-03-26,20.1,20.6,19.13,19.38
2017-03-25,21.3,21.7,19.65,20.1
2017-03-24,21.76,22.28,20.64,21.3
2017-03-23,21.25,22.42,20.5,21.76
2017-03-22,21.28,22.34,20.32,21.25
2017-03-21,22.3,22.87,20.59,21.28
2017-03-20,22.85,24.44,22,22.3
2017-03-19,19.83,24.5,19.83,22.85
2017-03-18,21.81,22.04,17.8,19.83
2017-03-17,22.2,25.1,19.21,21.81
2017-03-16,19.06,23,18.75,22.2
2017-03-15,17.65,19.81,17.4,19.06
2017-03-14,18.26,18.5,17.13,17.65
2017-03-13,16.84,19.4,16.5,18.26
2017-03-12,14.67,17.19,14.36,16.84
2017-03-11,13.16,14.74,12.92,14.67
2017-03-10,13.03,13.52,12.1,13.16
2017-03-09,12.5,13.71,12.36,13.03
2017-03-08,13.7,13.87,12.5,12.5
2017-03-07,15.45,15.5,13.58,13.7
2017-03-06,15.31,15.9,14.85,15.45
2017-03-05,13.67,16,13.67,15.31
2017-03-04,14.08,14.36,13.05,13.67
2017-03-03,13.09,14.87,12.85,14.08
2017-03-02,12.33,13.5,12.18,13.09
2017-03-01,12.27,13,12.19,12.33
2017-02-28,12,12.4,11.6,12.27
2017-02-27,12,12.18,12,12
2017-02-26,11.92,12.2,11.8,12
2017-02-25,12.1,12.25,11.78,11.92
2017-02-24,12.78,12.78,12.78,12.78
2017-02-23,12.85,13.02,12.67,12.78
2017-02-22,12.52,12.94,12.21,12.85
2017-02-21,12.28,12.54,12,12.52
2017-02-20,13.11,13.11,11.48,12.28
2017-02-19,13.46,13.48,13.07,13.11
2017-02-18,13.45,13.67,13.2,13.46
2017-02-17,13.19,13.46,13.16,13.45
2017-02-16,13.75,13.8,12.91,13.19
2017-02-15,13.01,13.8,12.91,13.75
2017-02-14,12.26,13.3,12.15,13.01
2017-02-13,12.29,12.34,12.15,12.26
2017-02-12,12.27,12.34,12.13,12.29
2017-02-11,12.06,12.33,12.06,12.27
2017-02-10,12,12.18,11.75,12.06
2017-02-09,12.69,12.81,11.48,12
2017-02-08,12.5,12.8,12.35,12.69
2017-02-07,12.64,13.05,12.46,12.5
2017-02-06,12.6,12.71,12.4,12.64
2017-02-05,12.48,12.82,12.48,12.6
2017-02-04,12.56,13,12.28,12.48
2017-02-03,13.13,13.17,12.02,12.56
2017-02-02,13.17,13.4,13.04,13.13
2017-02-01,13.02,13.22,12.8,13.17
2017-01-31,12.73,13.23,12.65,13.02
2017-01-30,12.63,12.87,12.53,12.73
2017-01-29,12.94,13.23,12.42,12.63
2017-01-28,12.15,13.15,12.01,12.94
2017-01-27,11.91,12.15,11.58,12.15
2017-01-26,11.81,12.14,11.6,11.91
2017-01-25,11.68,11.82,11.33,11.81
2017-01-24,12.2,12.21,11.64,11.68
2017-01-23,12.1,12.22,12.01,12.2
2017-01-22,12.09,12.26,11.79,12.1
2017-01-21,11.88,12.24,11.83,12.09
2017-01-20,12.15,12.2,11.75,11.88
2017-01-19,12,12.35,11.65,12.15
2017-01-18,12.33,12.76,11.5,12
2017-01-17,10.51,12.47,10.51,12.33
2017-01-16,10.68,11,10.25,10.51
2017-01-15,11.08,11.15,9.74,10.68
2017-01-14,11.2,11.7,10.95,11.08
2017-01-13,12,12.04,11,11.2
2017-01-12,11.73,12.31,11.1,12
2017-01-11,13.5,13.63,11.01,11.73
2017-01-10,13.6,14,13.35,13.5
2017-01-09,13.5,13.66,12.59,13.6
2017-01-08,13,14.03,12.79,13.5
2017-01-07,13.78,14.13,12.2,13
2017-01-06,15.92,16.69,13.4,13.78
2017-01-05,18.32,18.47,14.39,15.92
2017-01-04,15.72,18.45,15.44,18.32
2017-01-03,16.12,16.93,14.8,15.72
2017-01-02,13.57,16.5,13.57,16.12
2017-01-01,13.79,14.31,13.4,13.57
2016-12-31,12.87,14,12.76,13.79
2016-12-30,13.13,13.22,12.08,12.87
2016-12-29,14.05,14.31,12.22,13.13
2016-12-28,12.47,14.6,12.15,14.05
2016-12-27,10.24,13,10.2,12.47
