timestamp,open,high,low,close
2018-09-29,62.05,62.05,60.87,61.29
2018-09-28,63.47,64.8,60.23,62.05
2018-09-27,57.42,65.5,56.63,63.47
2018-09-26,57.23,59.8,56.45,57.42
2018-09-25,58.02,58.12,54.47,57.23
2018-09-24,61.77,61.77,57.21,58.02
2018-09-23,60.62,63.7,59.9,61.77
2018-09-22,61.02,61.95,58,60.62
2018-09-21,56.58,62.87,56.31,61.02
2018-09-20,54.3,57.3,53.43,56.58
2018-09-19,54.1,55,51.74,54.3
2018-09-18,52.27,55.47,50.56,54.1
2018-09-17,56.89,57.76,51.52,52.27
2018-09-16,56.51,57.47,54.5,56.89
2018-09-15,56.29,58.69,55.68,56.51
2018-09-14,54.44,58.99,52.86,56.29
2018-09-13,51.81,55.38,51.69,54.44
2018-09-12,51.94,52.1,47.22,51.81
2018-09-11,54.24,54.77,50.09,51.94
2018-09-10,54.68,56.47,53.01,54.24
2018-09-09,53.23,56.68,52.28,54.68
2018-09-08,55.72,57.25,52,53.23
2018-09-07,57.41,58.41,55,55.72
2018-09-06,57.55,57.93,54,57.41
2018-09-05,67.7,68.24,57.49,57.55
2018-09-04,65.33,69.41,65.3,67.7
2018-09-03,66.18,66.39,64.38,65.33
2018-09-02,66.35,66.99,64.3,66.18
2018-09-01,61.98,67.87,61.98,66.35
2018-08-31,60.29,62.64,59.63,61.98
2018-08-30,61.7,61.7,58.66,60.29
2018-08-29,63.34,63.46,60.25,61.7
2018-08-28,60.58,63.79,59.6,63.34
2018-08-27,56.76,61.21,56.69,60.58
2018-08-26,57.89,57.89,56,56.76
2018-08-25,58.06,58.53,57.1,57.89
2018-08-24,57.16,58.25,55.55,58.06
2018-08-23,54.84,58.25,54.84,57.16
2018-08-22,56.53,59.2,53.84,54.84
2018-08-21,53.35,56.83,53.32,56.53
2018-08-20,57.85,58.58,52.93,53.35
2018-08-19,57.05,58.98,56.34,57.85
2018-08-18,61.81,62.27,55.27,57.05
2018-08-17,55.12,61.81,55.12,61.81
2018-08-16,54.43,57.5,54.29,55.12
2018-08-15,54.17,59.22,53.95,54.43
2018-08-14,56.75,56.75,49,54.17
2018-08-13,59.25,60.46,55.7,56.75
2018-08-12,55.58,55.58,55.58,55.58
2018-08-11,58.83,59.27,55,55.58
2018-08-10,62.75,63.19,58.04,58.83
2018-08-09,62.08,64.8,60.2,62.75
