timestamp,open,high,low,close
2017-10-24,279.69,300.73,270.61,290.15
2017-10-23,274.95,289.03,261,279.69
2017-10-22,274.5,284,265.69,274.95
2017-10-21,289.94,289.94,268,274.5
2017-10-20,294.4,301.73,285.33,289.94
2017-10-19,295.75,300,290.49,294.4
2017-10-18,297.95,298.47,275.81,295.75
2017-10-17,302,303.5,296,297.95
2017-10-16,310.11,315,300.5,302
2017-10-15,315,317.8,290.54,310.11
2017-10-14,308.5,319.9,304,315
2017-10-13,293.78,310.84,287.41,308.5
2017-10-12,298.03,299.79,288.81,293.78
2017-10-11,291.74,301.69,286.05,298.03
2017-10-10,281.47,295.66,278.5,291.74
2017-10-09,300,302.15,266.68,281.47
2017-10-08,312.07,316.99,293.86,300
2017-10-07,307.05,315,300.27,312.07
2017-10-06,308.38,313,303,307.05
2017-10-05,301.83,308.71,292.9,308.38
2017-10-04,296.26,317.09,295.43,301.83
2017-10-03,308.08,310.35,289,296.26
2017-10-02,317.26,323,305.72,308.08
2017-10-01,330,331.22,310,317.26
2017-09-30,328.2,335.02,328.2,330
2017-09-29,340.1,344.66,318.48,328.2
2017-09-28,349.02,352.53,335,340.1
2017-09-27,341.31,355.66,337.5,349.02
2017-09-26,347.23,356,338.32,341.31
2017-09-25,329.95,352,328.48,347.23
2017-09-24,351.76,358.95,328.15,329.95
2017-09-23,341.36,359,338.23,351.76
2017-09-22,329,357.71,328.82,341.36
2017-09-21,342.13,369.5,320,329
2017-09-20,324.98,351.1,315.5,342.13
2017-09-19,335.7,337.96,312,324.98
2017-09-18,312.61,340,312.61,335.7
2017-09-17,300.21,317,276.13,312.61
2017-09-16,287.8,304.45,274.41,300.21
2017-09-15,239.2,299.79,219,287.8
2017-09-14,297.78,302.77,237.06,239.2
2017-09-13,326.14,326.74,283.09,297.78
2017-09-12,316.99,331.74,316.2,326.14
2017-09-11,323.11,335,314.4,316.99
2017-09-10,325,328.52,295,323.11
2017-09-09,331.01,334.05,312,325
2017-09-08,347.14,372.67,295.2,331.01
2017-09-07,349.87,353,331,347.14
2017-09-06,326.8,353.76,320.71,349.87
2017-09-05,310.82,335,280,326.8
2017-09-04,356.19,358,291,310.82
2017-09-03,345.86,374.11,330.33,356.19
2017-09-02,395,401.63,320,345.86
2017-09-01,379.86,396.62,374.5,395
2017-08-31,373,383.93,370,379.86
2017-08-30,359.5,375.68,357,373
2017-08-29,356.9,370,351.42,359.5
2017-08-28,362.01,370,346.69,356.9
2017-08-27,397,399.16,354,362.01
2017-08-26,315,412.85,313.54,397
2017-08-25,314.26,320,306.18,315
2017-08-24,291,314.3,290.46,314.26
2017-08-23,290.1,298.02,286,291
2017-08-22,281.26,299.8,260,290.1
2017-08-21,291.62,300,275.23,281.26
2017-08-20,285,318.73,281.63,291.62
2017-08-19,222.09,317.69,221.42,285
2017-08-18,234.5,240.08,217,222.09
2017-08-17,231.56,264.55,228,234.5
2017-08-16,202.73,234.97,197.8,231.56
2017-08-15,198.13,204.56,189.35,202.73
2017-08-14,197,204.42,192.48,198.13
2017-08-13,205.53,208,191.7,197
2017-08-12,206.02,210.9,200,205.53
2017-08-11,200,208.2,197.5,206.02
2017-08-10,198.8,206,194.1,200
2017-08-09,203.4,206.19,192.01,198.8
2017-08-08,196,205.95,193.7,203.4
2017-08-07,189.92,199,187.1,196
2017-08-06,193.15,194.4,188,189.92
2017-08-05,186.5,197.2,184.25,193.15
2017-08-04,186.7,191.69,185.04,186.5
2017-08-03,181.9,191.58,178.12,186.7
2017-08-02,184.5,186,181,181.9
2017-08-01,176.81,186,174.11,184.5
2017-07-31,171.69,178.61,170,176.81
2017-07-30,186.78,188.4,169.45,171.69
2017-07-29,185.4,186.78,169,186.78
2017-07-28,194.88,197,178.7,185.4
2017-07-27,195,199.59,190.86,194.88
2017-07-26,193.68,201.07,184.52,195
2017-07-25,205.55,214.01,182.35,193.68
2017-07-24,191.81,218.01,190.21,205.55
2017-07-23,198.5,199.32,184.21,191.81
2017-07-22,186.96,198.5,180.75,198.5
2017-07-21,190.7,198.46,180.96,186.96
2017-07-20,155.4,197.53,154,190.7
2017-07-19,157.29,171.1,151.07,155.4
2017-07-18,152.56,167,144.5,157.29
2017-07-17,130.89,153.36,130.89,152.56
2017-07-16,139.02,144.1,120,130.89
2017-07-15,161,161.3,137.5,139.02
2017-07-14,169.19,172.27,153.4,161
2017-07-13,177.61,180.56,163,169.19
2017-07-12,162.71,179.13,151,177.61
2017-07-11,171.1,178,148.72,162.71
2017-07-10,194.2,198.33,164.2,171.1
2017-07-09,209,211,194.2,194.2
2017-07-08,190.1,210.6,181,209
2017-07-07,208.4,210.73,185.6,190.1
2017-07-06,209,224.56,201.21,208.4
2017-07-05,181.46,212.9,178.62,209
2017-07-04,178.57,187.1,177.19,181.46
2017-07-03,168.9,184.7,167,178.57
2017-07-02,159.05,171,156.47,168.9
2017-07-01,174.54,177.95,156.99,159.05
2017-06-30,174.47,180.7,170.04,174.54
2017-06-29,179.55,180.63,168.39,174.47
2017-06-28,173.48,183.09,166,179.55
2017-06-27,161.4,173.48,143,173.48
2017-06-26,165.04,167.56,136.24,161.4
2017-06-25,173.9,177,157.11,165.04
2017-06-24,185,186,170,173.9
2017-06-23,180.51,190,179.27,185
2017-06-22,178.13,187,170.1,180.51
2017-06-21,186.39,194,168.3,178.13
2017-06-20,195.7,199.3,168,186.39
2017-06-19,187.99,199.82,186.97,195.7
2017-06-18,177,188.01,167.36,187.99
2017-06-17,159.8,190,153,177
2017-06-16,156.76,161.5,148,159.8
2017-06-15,156.2,162,130,156.76
2017-06-14,180,192.55,146.11,156.2
2017-06-13,166,196.86,163.5,180
2017-06-12,185.5,195,147.77,166
2017-06-11,147.61,200,146.79,185.5
2017-06-10,148.59,152.17,144.25,147.61
2017-06-09,144.26,149.73,143.04,148.59
2017-06-08,136.77,145.39,134.71,144.26
2017-06-07,145,152.66,132.16,136.77
2017-06-06,142.7,146.57,115.11,145
2017-06-05,141.75,144.33,137.9,142.7
2017-06-04,140.01,140.01,140.01,140.01
2017-06-03,141,145.25,137.55,140.01
2017-06-02,131.34,142.22,130,141
2017-06-01,130.36,145,124.4,131.34
2017-05-31,118.09,139.33,110.02,130.36
2017-05-30,113.8,124.58,111.5,118.09
2017-05-29,102.76,117.41,98.75,113.8
2017-05-28,97,113,90.1,102.76
2017-05-27,108.5,115,72.34,97
2017-05-26,115.4,135.55,104.7,108.5
2017-05-25,140.27,143.68,111,115.4
2017-05-24,133.2,150.74,132.97,140.27
2017-05-23,116,138.12,112,133.2
2017-05-22,100.05,146.67,94.06,116
2017-05-21,100.12,102,97.7,100.05
2017-05-20,98.5,106.3,98,100.12
2017-05-19,92.46,102.87,86,98.5
2017-05-18,84.55,93.27,84.55,92.46
2017-05-17,87.42,91.5,80.08,84.55
2017-05-16,94.17,94.25,86.35,87.42
2017-05-15,90.66,94.17,70.1,94.17
2017-05-14,91.19,93.5,89.1,90.66
2017-05-13,88.36,92,85,91.19
2017-05-12,92.3,94.6,87.19,88.36
2017-05-11,93,95.47,90,92.3
2017-05-10,92.83,97.61,90.94,93
2017-05-09,100.39,103,78.5,92.83
2017-05-08,109,110.16,96.31,100.39
2017-05-07,101.06,116.3,98.99,109
2017-05-06,99.53,103.6,97.18,101.06
2017-05-05,97.54,108.69,93,98.88
2017-05-04,97.65,101.85,92.87,97.54
2017-05-03,92.71,98,90.93,97.65
2017-05-02,94.73,96.83,90.1,92.71
2017-05-01,98.17,103.5,90.05,94.73
2017-04-30,102,105.5,95.59,98.17
2017-04-29,84.97,109,84.97,102
2017-04-28,86.06,87.21,83,84.97
2017-04-27,78.01,88.73,76.54,86.06
2017-04-26,78.01,78.52,76.5,78.01
2017-04-25,77.89,79,76.4,78.01
2017-04-24,76.69,77.89,75.86,77.89
2017-04-23,77.16,78.74,76.5,76.69
2017-04-22,76.45,77.69,75.41,77.16
2017-04-21,75.55,77.83,75,76.45
2017-04-20,75,76.08,74.22,75.55
2017-04-19,75.52,78.82,75,75
2017-04-18,78.2,78.92,73.1,75.52
2017-04-17,77.2,78.5,76,78.2
2017-04-16,76.91,78.5,75.65,77.2
2017-04-15,72.92,80.85,71.11,76.91
2017-04-14,73.55,74.82,70,72.92
2017-04-13,69.71,77.8,67,73.55
2017-04-12,61.98,70.32,60.41,69.71
2017-04-11,63,63.82,60.38,61.98
2017-04-10,66.25,67.2,60.58,63
2017-04-09,68.62,69.69,65.65,66.25
2017-04-08,67.31,71.36,66.37,68.62
2017-04-07,67.32,71,64.8,67.31
2017-04-06,75.41,75.41,65.08,67.32
2017-04-05,69.14,78.88,65.5,75.41
2017-04-04,63,72.66,57.31,69.14
2017-04-03,56.77,67.85,44.9,63
2017-04-02,68.2,70.48,53.59,56.77
2017-04-01,72.35,72.95,66.38,68.2
2017-03-31,78.23,78.72,65.1,72.35
2017-03-30,84.73,84.81,75.31,78.23
2017-03-29,87,87.72,82,84.73
2017-03-28,84.7,90,80.4,87
2017-03-27,92.35,93.57,75.5,84.7
2017-03-26,93.01,94.91,90.25,92.35
2017-03-25,98.7,101,90.55,93.01
2017-03-24,100.7,109.07,96.6,98.7
2017-03-23,100.56,102.75,97.5,100.7
2017-03-22,94.5,110,88.7,100.56
2017-03-21,98.11,103.02,90.06,94.5
2017-03-20,105.68,109.5,98.04,98.11
2017-03-19,107.73,112.25,95.98,105.68
2017-03-18,97,117.81,91.91,107.73
2017-03-17,88.21,98.83,76.4,97
2017-03-16,96,99.09,75,88.21
2017-03-15,89,103,86,96
2017-03-14,75,93.12,73.42,89
2017-03-13,77.1,82,68.4,75
2017-03-12,72.65,81.45,66,77.1
2017-03-11,50.31,74,49.5,72.65
2017-03-10,51.49,56.51,45.1,50.31
2017-03-09,41.74,54,41.27,51.49
2017-03-08,46,46.15,41.74,41.74
2017-03-07,46.64,46.99,43,46
2017-03-06,42.8,47.5,42.5,46.64
2017-03-05,43.9,45.19,39.83,42.8
2017-03-04,47.9,49.28,43,43.9
2017-03-03,43.1,52,38.61,47.9
2017-03-02,42.68,59.95,36.06,43.1
2017-03-01,32.66,49.8,32.27,42.68
2017-02-28,28.61,33.98,27.95,32.66
2017-02-27,28.41,29.1,27.65,28.61
2017-02-26,27,28.57,25.51,28.41
2017-02-25,26.62,27.44,23.6,27
2017-02-24,24.16,24.16,24.16,24.16
2017-02-23,22.41,24.16,22.3,24.16
2017-02-22,21.48,22.44,21.2,22.41
2017-02-21,21.75,22.54,20.65,21.48
2017-02-20,22.75,23.4,20.4,21.75
2017-02-19,21.43,24.12,21.13,22.75
2017-02-18,20.08,21.8,20.08,21.43
2017-02-17,19.68,20.37,19.28,20.08
2017-02-16,19.47,20,19.02,19.68
2017-02-15,17.93,19.75,17.66,19.47
2017-02-14,16.94,18.57,16.89,17.93
2017-02-13,16.86,17.04,16.68,16.94
2017-02-12,17.11,17.17,16.75,16.86
2017-02-11,16.91,17.2,16.65,17.11
2017-02-10,16.37,17,15.95,16.91
2017-02-09,17.19,17.35,15,16.37
2017-02-08,17.2,17.2,16.3,17.19
2017-02-07,16.8,17.37,16.76,17.2
2017-02-06,16.81,16.95,16.37,16.8
2017-02-05,17.32,17.45,16.5,16.81
2017-02-04,17.14,17.6,17.01,17.32
2017-02-03,16.39,17.49,16.05,17.14
2017-02-02,15.9,16.4,15.56,16.39
2017-02-01,16.04,16.12,15.37,15.9
2017-01-31,15.95,16.15,15.7,16.04
2017-01-30,15.48,15.95,15.25,15.95
2017-01-29,15.21,15.5,15.15,15.48
2017-01-28,15.34,15.35,14.98,15.21
2017-01-27,15,15.42,14.93,15.34
2017-01-26,14.29,15,14.11,15
2017-01-25,13.92,14.64,13.6,14.29
2017-01-24,15.16,15.19,13.79,13.92
2017-01-23,15.09,15.23,14.97,15.16
2017-01-22,14.95,15.47,14.9,15.09
2017-01-21,15.25,15.41,14.81,14.95
2017-01-20,15.16,15.7,14.74,15.25
2017-01-19,14,15.34,13.92,15.16
2017-01-18,14.33,14.33,13.4,14
2017-01-17,12.82,14.39,12.77,14.33
2017-01-16,12.22,12.99,12.09,12.82
2017-01-15,12.26,12.5,12.07,12.22
2017-01-14,12.45,12.62,12.03,12.26
2017-01-13,12.07,12.59,11.42,12.45
2017-01-12,11.3,12.48,10.7,12.07
2017-01-11,12.44,12.99,10.64,11.3
2017-01-10,12.5,12.7,12.3,12.44
2017-01-09,12.73,12.81,12.19,12.5
2017-01-08,12.45,13.13,12.41,12.73
2017-01-07,11.81,12.74,11.34,12.45
2017-01-06,14.38,14.67,11.81,11.81
2017-01-05,16.04,16.6,12.29,14.38
2017-01-04,12.79,16.95,12.6,16.04
2017-01-03,11.93,13.1,11.74,12.79
2017-01-02,11.5,11.97,11.42,11.93
2017-01-01,11.34,11.7,11.12,11.5
2016-12-31,11.23,11.42,11.03,11.34
2016-12-30,10.87,11.49,10.75,11.23
2016-12-29,10.21,11.37,10.05,10.87
2016-12-28,9.68,10.45,9.66,10.21
2016-12-27,9.91,9.97,9.51,9.68
2016-12-26,10.09,10.29,9.71,9.91
2016-12-25,9.84,10.21,9.75,10.09
2016-12-24,9.59,10.1,9.56,9.84
